SN,mB,mB_err,x1,x1_err,c,c_err,mu,mu_err,HR,Outlier,log(M_stellar),log(M_stellar)_err,log(sSFR),log(sSFR)_err,Host z,Host z (HD)
2018bxo,17.735291376965368,0.003420266040501084,0.8109882299280865,0.0579893127692796,-0.04405548472904836,0.003355710544123461,37.210320357433936,0.13663862607503732,-0.024460523410503754,n,9.83,0.08000000000000007,-9.48,0.09999999999999964,0.0620136298,0.06239744049487994
2018bzn,16.423546493463068,0.01007448106500401,-1.510988899990028,0.15212692750643153,-0.1940447614666766,0.01012306821322925,35.954515010040375,0.1389729570667024,-2.3199934924771597,y,10.49,0.0,-10.02,0.0,0.0978243202,0.09825896771292175
2018cbf,18.602696507440534,0.014094062590876744,-0.7984124719939106,0.0936668627917067,-0.09625091367414863,0.011815701383534605,37.99381596396105,0.13750176932512415,0.2991303529373752,y,9.78,0.11000000000000121,-9.82,0.20000000000000107,0.0769982263,0.07636579155251533
2018cnx,18.837912101408026,0.016363576592642908,-2.1551021782909383,0.19514032474544393,0.22481782828342808,0.013373670885622555,37.29308566737677,0.13909061367838488,-0.48011388979846004,y,9.78,0.08999999999999986,-9.52,0.08999999999999986,0.0799823776,0.07903153203205826
2018crs,18.563753004519867,0.006594171395932957,-1.119676679302668,0.05046337053919921,0.047419856665763045,0.005354398537413971,37.57292965259196,0.13642161866280855,0.014757705078558558,n,10.36,0.08000000000000007,-10.12,0.1399999999999988,0.0720699579,0.0719341204594659
2018cxm,17.1442196368721,0.006907259147971104,0.6222264128361679,0.06682582527064561,-0.07417687572435494,0.006196972293728304,36.66628603959469,0.13775002241150838,-0.035368875754748785,n,9.34,0.120000000000001,-9.62,0.1399999999999988,0.0482798405,0.04927336116868397
2018efk,17.60754825308709,0.022908005031883373,-0.09047756732069093,0.27742884365673565,-0.0831992426764882,0.01926705771770346,37.05905885204599,0.14590385326631444,0.3214273658829896,y,9.42,0.09999999999999964,-9.62,0.1399999999999988,0.0499052517,0.05006784318214552
2018eml,16.235080283385678,0.0033613044538317164,-0.04175336439643881,0.022249742021766394,-0.08130832245561163,0.002352795091362156,35.68839482359833,0.1397271987805143,-0.013204736785716875,n,9.44,0.07000000000000028,-10.32,0.25,0.031643685,0.03149489962709362
2018eqg,18.84484511916434,0.026859068893956436,0.9680396529828965,0.2947750107851956,0.03242233099419926,0.02049042004924808,38.158881309942885,0.1436054883022061,0.005723152762961092,n,10.43,0.09999999999999964,-10.32,0.15000000000000036,0.0921574011,0.09323397690396851
2018euz,17.283454186995122,0.003821700192764127,-2.1880587308493253,0.020060782571938288,0.025933976242240527,0.00281113022341106,36.20573108702145,0.13829317479039333,0.07696208128718496,n,10.27,0.08000000000000007,-10.07,0.14000000000000057,0.0379606709,0.03815440711509632
2018fbh,17.31618806099805,0.006533814776501338,-0.21463072827892052,0.06864556997350785,0.11531457343349671,0.004805685373157789,36.28120515801268,0.1381520268362953,-0.024001324833676563,n,8.63,0.0,-8.23,0.0,0.0412622616,0.04128924578669624
2018feb,14.872529108551365,0.0028681166475189443,0.2256893112010111,0.020863839048304373,-0.009124780962642829,0.0019465982407223398,34.18926876057776,0.15462155425017307,0.15309122527384034,n,9.18,0.10999999999999943,-9.62,0.1399999999999988,0.0147862667,0.014810936532966945
2018fim,19.09591891512693,0.021767060739963505,0.38918612703607064,0.15021493212085926,0.16370439598255224,0.015479034099207796,38.02414450703593,0.13881003060431138,0.5567383607395726,y,9.78,0.08999999999999986,-9.77,0.15000000000000036,0.0680795982,0.06912495178398448
2018fvr,17.654978843733247,0.022054276150681198,-1.1214206145563825,0.5284778828142839,-0.01173867717739986,0.016618848148016247,36.80413624936591,0.15137348335120449,-0.014105208754024545,n,9.2,0.13000000000000078,-9.77,0.1999999999999993,0.0527325049,0.05189323373518007
2018geo,16.199062253264046,0.002769971389611045,-2.496762177774737,0.02289373562220416,-0.10780991098328982,0.0022997274984193888,35.3984894213615,0.13962787580468722,-0.32496081551566647,n,9.24,0.11999999999999922,-10.27,0.1999999999999993,0.0310409479,0.03180609820400848
2018gjt,16.91184715693742,0.00508791660321837,0.16613604082894626,0.04607559421284914,-0.13969855330229877,0.003995364637843024,36.5303642775308,0.13738527207315815,-0.13122651977583644,n,9.0,0.09999999999999964,-9.62,0.1899999999999995,0.0471199639,0.048402976087540184
2018gru,17.9919385734091,0.031801229497668074,0.8253083037335012,0.22845910901705452,0.12052230253352857,0.026333061598719686,37.07876548758626,0.1475976630710982,-0.4574855248532259,y,9.63,0.11999999999999922,-9.68,0.16000000000000014,0.0701842234,0.07124582953286462
2018gsb,18.028568779215952,0.03998886211577702,-1.8668337507973045,0.3232330242642502,0.031848537109622835,0.0278836918323447,36.978266192413294,0.1450539098661624,-0.2047276567363312,n,9.98,0.08999999999999986,-10.47,0.20000000000000107,0.0599694997,0.06098779148172895
2018gvx,18.66802287267913,0.024390001082785186,0.48830599763397875,0.1982059110999872,0.11990187500141765,0.02268747666459804,37.712846902620555,0.14738706232195695,-0.35541146158701054,y,10.56,0.07000000000000028,-10.72,0.3000000000000007,0.08929988,0.08986431985764032
2018gxq,15.821239588668535,0.005999893023082893,-0.08993852360205157,0.03465806064253782,-0.08978784407798344,0.004479188167726562,35.288434709588685,0.14156429615325722,-0.05248653841695017,n,8.94,0.11000000000000121,-10.52,0.29999999999999893,0.025885608,0.026768767237306923
2018htu,17.954020562765194,0.0045396386241262935,0.39994250196311515,0.0686190258576007,-0.020865570553872385,0.004424510618876848,37.32106454773111,0.13681594364696842,0.008942042503981895,n,9.89,0.09999999999999964,-10.22,0.15000000000000036,0.0645350814,0.06456116449623406
2018hus,18.379120216858574,0.027492433547319693,0.20047953916440428,0.12242024185559908,0.26179171637331183,0.01714992510420389,37.05053570960604,0.13798540386620936,-0.4051452170793084,y,10.67,0.09999999999999964,-9.73,0.16000000000000014,0.0680631921,0.0687698196998443
2018huy,18.433656521545718,0.03142568911418644,2.89788065945841,0.23653509523414334,0.23571333575967854,0.01774239102861956,37.514842520865415,0.1403549322605884,-0.5369567155648625,y,9.7,0.08999999999999986,-9.43,0.16000000000000014,0.088345319,0.08922458446534431
2018icr,16.77596577182758,0.0050473236372676495,-1.9042056919978598,0.03431068629042995,0.023419245714335995,0.004849320000996254,35.74081962521688,0.1392113719840609,-0.1860515573638466,n,10.13,0.09999999999999964,-10.62,0.34999999999999964,0.0328188539,0.03485128145477456
2018ikr,17.71732522081918,0.03257883762908286,0.550758542090969,0.16848134625524952,-0.041465065820733976,0.020530999264449783,37.15264527874405,0.14103407110389243,-0.018627073660120175,n,9.91,0.09999999999999964,-10.07,0.14000000000000057,0.059923768,0.06067300970063938
2018iqt,17.867514096385104,0.00815935506521988,-0.9079433011011998,0.059093023475447044,0.028619309784651714,0.006771277510203966,36.94856164635342,0.1372429624464537,-0.024681631479758437,n,8.82,0.0600000000000005,-8.88,0.15000000000000036,0.0539652705,0.05558561410049756
2018iso,16.338644145259288,0.004235739376839582,0.5430869681067485,0.03808055479634106,-0.07371274817194684,0.0038479032887987173,35.84940157731257,0.13955524198052727,0.025850414466908944,n,8.84,0.10999999999999943,-9.68,0.1999999999999993,0.0332015269,0.03327060786176328
2018iuu,15.07065861548725,0.0021442068894710355,-0.9960725680637913,0.011173450294340454,-0.1473464547477144,0.0017424582842205086,34.55737635195911,0.1487262874055017,0.10084449142541985,n,9.99,0.10999999999999943,-9.68,0.16000000000000014,0.0170614272,0.017931974053917665
2018ize,18.211354368366436,0.03335054520786657,-1.6985342646178876,0.13490314320012745,-0.06081201730796327,0.02422084817015327,37.4023679292506,0.1392302045054257,0.14279064350381532,n,10.62,0.07000000000000028,-10.92,0.34999999999999964,0.0635811985,0.06308344382137876
2018jaj,15.191621826239508,0.0029139777824882915,0.5465910703614291,0.017177555470052282,-0.07899090530590054,0.0021908574819079884,34.71534051989111,0.14722035804447647,0.12290201578991145,n,8.2,0.16999999999999993,-9.07,0.5500000000000007,0.0191790834,0.019073725570578626
2018jaz,16.002874175305706,0.009064794918762565,1.3367460645717606,0.06544965786997971,0.04332055125310756,0.0066084139718798965,35.33864471116559,0.1430857720656593,0.2045845871503289,n,9.02,0.0600000000000005,-9.27,0.15000000000000036,0.023164209,0.024379815333133603
2018jbl,17.2729094769215,0.004007690590921086,0.030507701238833108,0.033199552925788925,-0.1697664860273297,0.002903886754144178,36.94519154226608,0.13879715711106974,0.9152590992495035,y,8.97,0.14999999999999858,-10.17,0.34999999999999964,0.0358605869,0.03650095025026867
2018jfb,17.187652783733842,0.006001226634295597,0.3376111659283241,0.051579510992077936,-0.1260641024306741,0.004918371264313982,36.7959765468993,0.13736985674371863,0.05620171769886895,n,9.19,0.08000000000000007,-9.27,0.1999999999999993,0.0497901663,0.05011556459461053
2018jfn,16.767224762263808,0.004093287371061196,0.11324803129345279,0.0397087449436981,-0.032995527067471886,0.003871474946319104,36.12603315745057,0.1386045327978261,0.017205494146736555,n,9.18,0.0600000000000005,-9.12,0.1399999999999988,0.0367863737,0.03781503086827542
2018jjn,18.01441354985645,0.027436499460257887,-0.046455688546822416,0.14430706521585954,0.05454425923039509,0.020836111782503233,37.14515087165787,0.14073207573098181,0.17048382664646766,n,10.03,0.08000000000000007,-9.52,0.1399999999999988,0.0560180247,0.055620678495787335
2018jny,16.421423176341293,0.008221744288681328,-0.20030929118504326,0.04033395846210407,-0.12320555477921018,0.005384072229740916,35.953580442605144,0.13959066427675956,0.18557248607019972,n,8.79,0.11000000000000121,-9.57,0.1899999999999995,0.0327960439,0.03245003922786771
2018joe,18.203184850719424,0.021304547867621457,0.9797260243979694,0.16192584178694533,-0.02167260935764586,0.017019685263357814,37.646933592044384,0.14064409936534186,0.31406018715833994,n,9.79,0.11000000000000121,-9.77,0.15000000000000036,0.0652478114,0.06515384983915506
2018jpe,18.850992039896685,0.03168079143610225,-0.2099963251535215,0.3078490057580929,0.05241046823321555,0.03015813485265127,37.96568970423916,0.15570428562710867,-0.10597138923001381,n,10.64,0.09999999999999964,-10.42,0.1999999999999993,0.089103654,0.08999711988535353
2018jpl,17.498863693492098,0.03223231446941992,0.29060437554857776,0.12665649639556467,0.24511623101467084,0.019712326235387368,36.22142619043309,0.1398362661426331,-0.18302219480172255,n,9.5,0.23000000000000043,-9.98,0.75,0.0416859314,0.043161167841224035
2018jqp,17.471427858841032,0.07114539453116617,-0.4747248815638731,0.19624392714391387,0.2650504536187222,0.04100879591418378,36.04801877404292,0.14500024381633972,0.02593863036813815,n,9.94,0.08999999999999986,-10.22,0.15000000000000036,0.0350319557,0.03637262516549633
2018jst,18.44422183238138,0.01223394965673606,0.384925645600452,0.14511652821904772,0.021737935116789217,0.011095461458891669,37.70835833443705,0.13969794705618663,-0.07801406207566686,n,9.73,0.10999999999999943,-9.73,0.21000000000000085,0.0796199143,0.07948739328563947
2018jsu,18.405716478896633,0.014421080787406055,0.11283618308297937,0.1357478583367702,-0.01419698993127444,0.012472806684104094,37.71991921265145,0.13874823986518878,0.0038935935337605088,n,9.64,0.07000000000000028,-9.38,0.20000000000000107,0.0778843835,0.07708171574290112
2018jum,16.632782936561775,0.0444581591855906,0.48374472848052935,0.19727920262025853,-0.09315016043090209,0.02959268025439533,36.181951886757,0.1397466223944679,0.07536727469305049,n,10.24,0.08000000000000007,-9.88,0.20000000000000107,0.0370393731,0.0377770415432368
2018kbd,17.546218886776874,0.02118975370785994,0.6030046604488157,0.1709960503601574,-0.04037630777799755,0.014450239430745804,36.98569833740863,0.14076972638593707,0.1930834492853961,n,9.42,0.07000000000000028,-9.98,0.16000000000000014,0.0514252968,0.05130605883669537
2018kdx,16.79981012077021,0.0058180060590354455,1.0775869678803045,0.041509928767134836,-0.032495281894199896,0.004041502082976389,36.28183265771602,0.13836211886436486,0.1178161058154501,n,9.82,0.08999999999999986,-9.93,0.1999999999999993,0.0371368453,0.038761547562546905
2018kfd,17.988199378389822,0.015276063741900532,0.17954471473152198,0.13728661189334582,-0.15679683017485818,0.01334628608601215,37.648969134104604,0.13903585053610748,-0.011189998927875422,n,10.23,0.21999999999999886,-9.62,0.1399999999999988,0.0746153444,0.07522091595531055
2018khw,17.09265387572576,0.00880035479601842,0.09890423356928682,0.06392197929468142,0.2013311705162248,0.006491518931759143,35.89425764773274,0.13988218656625936,0.13770935333914025,n,9.13,0.10999999999999943,-9.82,0.20000000000000107,0.0312777609,0.03228321858271932
2018kij,17.261321067506202,0.009905357313796716,-0.18660952473508494,0.08241696691268606,0.04122644838583032,0.007484396419907165,36.405541756140956,0.13875310365638538,0.15541640716768512,n,9.33,0.11999999999999922,-10.32,0.3000000000000007,0.040856272,0.040284611765563305
2018kil,18.107874133586183,0.024131027664495566,-0.09253239457551786,0.16167377042682213,-0.026961460124441873,0.018444240818484267,37.42583611518087,0.13888415383014746,-0.04402403238495367,n,8.76,0.08999999999999986,-9.12,0.1899999999999995,0.0685641691,0.06919950039540468
2018kji,16.613844232609985,0.015055016907064213,-0.14880962612428733,0.12070920209343629,0.02253666042555054,0.010066882755697837,35.807235905631394,0.1402172279716191,-0.21348097262197996,n,9.16,0.0600000000000005,-9.07,0.14000000000000057,0.0357388854,0.03635039106769966
2018kxz,17.54541219492158,0.0073527577483798266,0.9244943365098215,0.06982606950477746,-0.057348367974914514,0.0054691165206464986,37.066587596431894,0.1372252487428325,0.08145668538119111,n,10.11,0.10000000000000142,-10.17,0.15000000000000036,0.055062484,0.05587903711532216
2018loy,18.389653935715195,0.029811649569090423,0.9378627720255337,0.15133315958902382,0.26889421602741953,0.019697852886560008,37.139358941321504,0.13827244918034792,-0.4287918711066965,y,10.26,0.08000000000000007,-9.88,0.15000000000000036,0.0712371469,0.07224954869196809
2018lpb,18.426208460538046,0.008074731525344356,-0.7537879306552544,0.049055228266279796,0.042580909641347836,0.0055441517956077374,37.494053061633515,0.1363956413321742,-0.01952115217509487,n,9.93,0.07000000000000028,-9.93,0.16000000000000014,0.071086511,0.07054044281345906
2019abl,17.594767283978573,0.02193757138797106,0.3248216422208167,0.10989795820668632,0.016371543371346216,0.01494537960432032,36.86386871803497,0.13900827955525472,0.010588007821304757,n,9.19,0.11000000000000121,-9.73,0.21000000000000085,0.0534093119,0.05270660241735192
2019aev,18.063374432840682,0.014665882128392356,-0.15458546495738584,0.1633668605447084,-0.04634557993231774,0.011484972917013685,37.419271932300774,0.1401230114978781,0.12143928463065379,n,9.7,0.15000000000000036,-9.52,0.1399999999999988,0.0645200908,0.06415603340631049
2019agl,19.102854873981563,0.06335448716725152,1.1789811247774544,0.4790404925613076,0.14184262348584814,0.05033591925607363,38.184776421416394,0.1681652843177994,0.38950148606327417,n,10.04,0.10000000000000142,-10.12,0.1899999999999995,0.0806301236,0.07979689507707732
2019ago,16.974571756010974,0.012753609918495343,-0.2586530244275471,0.04882675350888062,0.056934215188028874,0.00864104335209755,36.07227142586419,0.1386262414622715,-0.14171796230604627,n,9.35,0.08000000000000007,-9.18,0.16000000000000014,0.0386192426,0.03963848545594795
2019amp,18.056641110023918,0.017513879959192128,0.08861070252919916,0.196206171287575,0.08916564247466663,0.014672107868707863,37.122749317985225,0.14203647372540598,-0.08165395165509182,n,10.14,0.08999999999999986,-9.93,0.16000000000000014,0.0603954606,0.06156680395088765
2019ard,18.74041963402668,0.040283047505812304,-2.0537313360631435,0.35985597798627833,0.05315777778008923,0.03192367087509429,37.61550435833573,0.15209025749603314,0.11587254715838213,n,9.89,0.09999999999999964,-9.52,0.1399999999999988,0.0691199079,0.07011007467238484
2019avx,17.209880252870555,0.005303451534841607,-0.9665239683239797,0.02944467428047505,-0.05574746857389261,0.0038027582049698144,36.48332016147689,0.13781588094995,0.10696035898948963,n,9.71,0.10999999999999943,-10.17,0.1899999999999995,0.0410217568,0.04262314562127201
2019awd,18.828899567333643,0.06365215829259555,-1.0669760513590187,0.47526944514172736,-0.0718962676275485,0.0465576828591075,38.12765381098562,0.1699525483557488,-0.007048980217213341,n,10.49,0.08999999999999986,-9.68,0.16000000000000014,0.093453899,0.09249144273890098
2019aze,17.771740740340277,0.00866073921989456,-1.7576738053232117,0.06867016839846747,0.013370208901184415,0.007538639352161853,36.779313424357774,0.1381283114780011,0.2685912516682549,n,9.75,0.09999999999999964,-9.77,0.15000000000000036,0.0439732596,0.04525711266641186
2019bak,17.47802861829085,0.010663261994628182,0.8232928843915353,0.1254286288442884,0.02872603542558762,0.009178680828909061,36.78215269641871,0.13877719167070027,0.049465112903824604,n,9.21,0.08999999999999986,-9.27,0.08999999999999986,0.0485690124,0.04995793511090185
2019bas,18.11727855012387,0.0071163303895906815,2.018630692802842,0.08824947223258492,-0.012393473452094081,0.005781708719339237,37.673054441576895,0.13710605663129466,-0.09685090263136686,n,10.01,0.08999999999999986,-9.98,0.16000000000000014,0.0782992318,0.07891792247414653
2019bdg,18.744850373741347,0.03295035531438695,1.280665970848804,0.34792246148579287,-0.029815091522669538,0.02803992271070576,38.24671805088957,0.15244642478752723,0.049157793191007215,n,10.39,0.08999999999999986,-10.07,0.14000000000000057,0.0956667662,0.09504368445834843
2019bdk,18.710846630788136,0.054803850096221296,2.6171745609410317,0.32636735872415024,0.1440628281961396,0.033003850649349464,37.973033246324675,0.14898183272150847,0.061906435452939945,n,10.28,0.08999999999999986,-9.93,0.1999999999999993,0.0838879049,0.08393076978186809
2019bdz,16.549139602540986,0.008441205105752018,-0.5134431659244902,0.06740910283506475,-0.14708741678099677,0.006556981588403023,36.097502611907686,0.13958829599557926,0.14148348869660055,n,10.21,0.09999999999999964,-9.73,0.16000000000000014,0.034632314,0.03531031698788101
2019bff,17.236789604418085,0.010969788219858168,1.4457521434547334,0.08144438461263448,0.10617511144488402,0.007623477107043186,36.437656616799366,0.13881893894807143,0.10587598818717936,n,9.65,0.09999999999999964,-9.62,0.1899999999999995,0.0429596268,0.04178260926726507
2019bic,16.575752994625187,0.009184964694370551,-0.4292349232516589,0.04865191196340348,-0.07086746398744832,0.006324326250749128,35.95433757917597,0.13913600575993104,0.023142109676925315,n,10.45,0.11000000000000121,-10.32,0.20000000000000107,0.0351715051,0.0349190125009613
2019bkh,16.064760861609976,0.003273922935090512,0.7094174760138693,0.018342024341500323,0.08192685059641763,0.0022487296320683127,35.22810908010225,0.14639776146142325,0.5536942385726533,y,9.44,0.11000000000000121,-10.22,0.2400000000000002,0.0194827225,0.019796770055275026
2019bnh,19.038968041697437,0.017934955987599,-0.7966730035692183,0.1039111890661069,0.21805191107511088,0.013582614343344608,37.685414194988994,0.13883224035537364,-0.04963447826511924,n,10.7,0.08000000000000007,-10.27,0.09999999999999964,0.0782168731,0.07772530885501028
2019bnu,18.317490398856535,0.020572347159551127,-0.25707062860898466,0.112993428094587,0.07284820474092944,0.014576727295522753,37.37767804252997,0.1394972229033728,0.17041539621273216,n,10.71,0.0799999999999983,-9.82,0.14000000000000057,0.0607474335,0.06164453423228222
2019bon,18.57258455961798,0.027847523194336407,0.5678109358091735,0.21273742841821583,0.10356785846118664,0.022855499636022285,37.66637634578435,0.14508430743343928,-0.12397666085299619,n,10.75,0.03999999999999915,-10.02,0.0,0.0801541954,0.0796256396531132
2019bow,18.651779495563197,0.013174541194426792,-0.23911412608016805,0.07048349275984973,0.0666805912099848,0.010447421159149945,37.72890077213119,0.13718054852867084,0.036014009161000615,n,10.0,0.15000000000000036,-9.57,0.1899999999999995,0.0756942257,0.07630573409938224
2019bpc,16.725295377896725,0.005247856809488298,0.286344757378598,0.027252500673102333,0.2458405625981606,0.003366458056773083,35.44559171824092,0.14279652149708957,0.32351670471299343,n,9.91,0.10999999999999943,-11.07,0.45000000000000107,0.0244416669,0.02424801463040427
2019bpf,17.995788429283884,0.01370205244510351,-0.5236513390120913,0.0949823325038482,-0.014908927641407064,0.010182756621283946,37.229571565061455,0.13840424608633636,0.446327348395954,y,9.5,0.10999999999999943,-9.73,0.16000000000000014,0.050780952,0.05109295945048964
2019bum,17.152890666122893,0.0033701398429025553,0.7830777549967767,0.023398667504172653,0.06579654188596688,0.002503377351748089,36.36396989224774,0.13736250791119914,-0.17407229668052082,n,9.43,0.09999999999999964,-10.02,0.1999999999999993,0.0447670892,0.04581168436340266
2019bus,18.20021955632989,0.029960408160404177,0.29071818655344056,0.16651555614080824,-0.14284905220229666,0.01990613558653842,37.84227445611472,0.14022205850323033,-0.004821757865620668,n,10.16,0.08999999999999986,-10.02,0.1399999999999988,0.0823263749,0.08162142970656627
2019bvo,18.52831528495785,0.06633116911313734,0.797836284316783,0.35741695671678814,-0.04221577210747682,0.04285150268215015,37.99728754552943,0.1450963969884887,0.17654195120145033,n,10.47,0.08999999999999986,-10.37,0.1999999999999993,0.0809889138,0.08068875761376915
2019ced,18.179204831156007,0.013481927600364364,-0.761345669848941,0.1128513578667944,-0.11674595431868641,0.012108912778004854,37.62367915148078,0.13884494411846315,0.30059678910082965,y,10.33,0.08000000000000007,-10.37,0.14999999999999858,0.0642541274,0.0648735507937519
2019cee,17.992875012159693,0.012578762368495838,0.8079073662580093,0.11547124591041859,0.1270204518161648,0.010074357613381024,37.06205659160267,0.13850571806137166,0.07218649167294444,n,10.36,0.08999999999999986,-10.12,0.1399999999999988,0.0544036888,0.055996430866954494
2019cmh,17.32092237284774,0.004727871723337763,0.6074078630502296,0.05283816713479327,-0.09175591329422961,0.0041063856270808245,36.88273950168855,0.1373859725301362,0.24277488073165898,n,9.17,0.09999999999999964,-9.77,0.15000000000000036,0.0463307127,0.04793935937845051
2019cmj,17.62523300359063,0.007754479390832099,-0.10056898232746792,0.05567467004788906,0.11593557362940941,0.005813601574514014,36.60349229536869,0.13770573407283834,0.0920269621213805,n,10.16,0.08000000000000007,-10.22,0.15000000000000036,0.0440088324,0.045272111608223975
2019crd,17.99506274675103,0.010252112695997883,-1.3409494419950285,0.101533405315995,0.12482973132827423,0.009019818770381757,36.79223380548566,0.13806806564195587,-0.10174891931821861,n,10.2,0.08999999999999986,-10.32,0.15000000000000036,0.0530759431,0.053666891726796395
2019crr,18.309213032838326,0.013242201922261478,0.7650286077127035,0.11713742285955642,0.06754097209019297,0.011366643695038037,37.5138296193795,0.13821777849371694,0.04515201180510786,n,10.12,0.08000000000000007,-9.98,0.16000000000000014,0.0700969175,0.069163567118953
2019cth,14.919840245815747,0.013523770198503761,0.45447560887934646,0.028803217195565153,0.006223494045135578,0.008521560318744566,34.22971791847421,0.1597214291940855,0.46492147971822106,y,10.0,0.11999999999999922,-11.02,0.4499999999999993,0.0133502269,0.013088030806069018
2019cya,18.34261787231971,0.009542964330440145,0.6285588453623026,0.10084468041082215,-0.13722823610398283,0.007800658645958089,38.014932882937885,0.1373595121337048,0.12671061706793552,n,9.83,0.10999999999999943,-9.62,0.1399999999999988,0.0835973695,0.08309763153390204
2019cyy,18.354559573942588,0.008683670294172224,0.4342214506437416,0.08776262654985123,-0.10347730291725597,0.007695843353038091,37.921815348989526,0.13711263928142398,0.13145414081340334,n,10.41,0.08999999999999986,-10.17,0.1899999999999995,0.0786796063,0.07962592472870789
2019cza,18.461129178198075,0.03221218053049308,0.6325554721803186,0.3099220415133517,-0.01032642747529599,0.02483713706180689,37.83320246722578,0.1474099128194121,0.09689566831639951,n,10.61,0.08999999999999986,-11.22,0.5500000000000007,0.0767067149,0.07776805447945634
2019dfa,16.36124398706135,0.005378977039055926,-0.3425974020483066,0.03707690838891224,0.0990059870958311,0.004001413342218142,35.34840473278,0.14175955655824804,0.04858747213929604,n,10.56,0.09999999999999964,-10.17,0.15000000000000036,0.0254387576,0.026276463229671254
2019dku,18.180157927293486,0.005804225616211598,0.4338534723690396,0.04867160654465293,-0.03772294441090425,0.005128731861816537,37.59152840348293,0.13659679209390807,0.037907627568550595,n,9.94,0.08000000000000007,-9.52,0.1399999999999988,0.0708675236,0.07179069765126811
2019dli,18.48051039203277,0.0355129776616057,1.443175252489787,0.11661216573744894,-0.014730537546707575,0.02707466893450845,37.96759137358965,0.140354490161123,0.02588296858839101,n,10.59,0.09999999999999964,-9.82,0.20000000000000107,0.084344238,0.08505555962026912
2019dyo,16.171489797097635,0.004026989977346773,1.1333183448782054,0.038955784451276794,-0.022538563558832023,0.003338872681169662,35.63710425922135,0.14013636895801085,0.012161194900038197,n,10.37,0.09000000000000163,-10.12,0.1399999999999988,0.0298293941,0.03042653333280576
2019ecs,16.814604926934603,0.006344775175219477,0.14103189982521752,0.04523923747367741,-0.10362262367085835,0.005079858373768738,36.34438366011199,0.1380069649183153,0.004365263530083041,n,9.31,0.07000000000000028,-9.43,0.049999999999998934,0.04131338,0.04193670835113772
2019eho,16.71066262653214,0.05488554287229094,-0.9528717405874941,0.16535069585495366,0.023586835965007685,0.02886907409720295,35.797841370759286,0.14343349857622298,-0.021212703586279247,n,10.5,0.08000000000000007,-10.42,0.1999999999999993,0.0317397602,0.03320342240585816
2019ejg,17.581424517859357,0.03916815369376679,1.2953348524667276,0.3471691678070769,0.017592474985695935,0.027833185983588585,36.97282854811146,0.14638810904501767,0.07606735129657949,n,9.23,0.09999999999999964,-9.73,0.21000000000000085,0.0543827191,0.05373305732096312
2019eke,18.532456789615246,0.041401456252196996,-0.4378669273991939,0.3002715555361394,0.08578896074745931,0.031051463678986167,37.538652119009264,0.14843497697697278,0.38578181678567347,y,9.51,0.10999999999999943,-9.82,0.20000000000000107,0.059607137,0.0601819731121791
2019evf,17.6778491201093,0.0147493954286032,0.48395401978702096,0.09564207869884096,0.02061580971024699,0.009231987581707703,36.957419719648534,0.13803305762914822,0.14473344847505842,n,10.6,0.08999999999999986,-10.17,0.15000000000000036,0.0508519448,0.0517654001937351
2019evg,18.061488649166634,0.02676715018854786,-0.3052903567656465,0.15702206774357955,0.15119386919901728,0.01630541683792428,36.92977672314219,0.13863903719336698,-0.014372909105439646,n,11.0,0.08999999999999986,-10.17,0.15000000000000036,0.0536041036,0.054873752600573145
2019fcq,18.47221054836701,0.03233448019262757,1.2572404987446222,0.28515091683377947,0.17848401224764426,0.018172171753673406,37.47738746367814,0.1423014549540494,0.027067948314666523,n,9.88,0.08000000000000007,-9.88,0.15000000000000036,0.0681518912,0.06860801717238862
2019fkp,19.381052361542615,0.1705466441468867,2.588461943778246,0.762992489288553,0.18501900230913645,0.10174657745994063,38.54246891681735,0.2142431968881042,0.5470650491851288,y,10.57,0.08999999999999986,-10.67,0.3000000000000007,0.0861359909,0.08706525974649071
2019fmc,18.443255400638456,0.02129108290032883,-1.2910464297169457,0.1755184286626151,0.05302122053603202,0.015830777704000543,37.417050118534576,0.14010937061727263,0.08849975174390323,n,10.62,0.08000000000000007,-10.12,0.1399999999999988,0.064270854,0.06502994634074599
2019fyb,17.911626471068878,0.016808856599083013,-0.2567627282239734,0.33249496411653695,0.12387468727010578,0.014927407950582344,36.85092107029784,0.14493733958963756,0.3357175879796088,n,9.61,0.11000000000000121,-9.88,0.15000000000000036,0.0438297875,0.04534763050210855
2019fyi,17.43279610042703,0.013109513428317806,2.8922440226217683,0.061145516819152805,0.194144633934545,0.007189241028916629,36.61177279692036,0.14084687587896705,1.0575618169190761,y,10.15,0.09999999999999964,-10.92,0.40000000000000036,0.0297721177,0.029472255136418157
2019fyj,17.748419104725087,0.0025033055378694833,0.6779655361516458,0.03534221899223624,-0.10649671024178951,0.0023639497328191462,37.35427386216169,0.13624412881982187,-0.08169238710748061,n,10.07,0.09999999999999964,-9.68,0.16000000000000014,0.0680498257,0.06817664298358261
2019fzm,15.939818407222074,0.00244774043639107,-0.013903442234238787,0.013536927124563277,0.033255927645063785,0.0017200423216202332,35.12520831465505,0.14305841675466233,0.052867367258606635,n,7.43,0.1299999999999999,-8.52,0.33999999999999986,0.0226375647,0.023708530116634208
